skill	symbol	status	matched_source_files
linux-tcp-loss-path-diagnosis	accept	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	backlog	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	somaxconn	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	tcp_max_syn_backlog	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	tcp_abort_on_overflow	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md
linux-tcp-loss-path-diagnosis	tcp_retries2	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md
linux-tcp-loss-path-diagnosis	SO_KEEPALIVE	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md
linux-tcp-loss-path-diagnosis	Keep-Alive	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md
linux-tcp-loss-path-diagnosis	qdisc	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	txqueuelen	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	RingBuffer	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	TCPRcvQDrop	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	ss	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	netstat	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	ethtool	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	mtr	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	send	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	recv	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md
linux-tcp-loss-path-diagnosis	ESTABLISHED	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-tcp-loss-path-diagnosis	FIN	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md
linux-tcp-loss-path-diagnosis	RST	exact	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md;projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md
linux-thread-sync-deadlock-diagnosis	pthread_create	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md;archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_self	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md;archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_equal	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md
linux-thread-sync-deadlock-diagnosis	pthread_join	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md;archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_detach	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md
linux-thread-sync-deadlock-diagnosis	pthread_exit	exact	archive/大丙Linux教程/第3章 进程和线程/07 多线程.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_t	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_init	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_destroy	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_lock	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_trylock	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md
linux-thread-sync-deadlock-diagnosis	pthread_mutex_unlock	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_t	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_init	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_destroy	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_wait	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_timedwait	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_signal	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md;archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	pthread_cond_broadcast	exact	archive/大丙Linux教程/第3章 进程和线程/08 线程同步.md
linux-thread-sync-deadlock-diagnosis	ThreadPool	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	TaskQueue	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	TaskQueue::addTask	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	TaskQueue::takeTask	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	TaskQueue::taskNumber	qualified-leaf	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	threadPoolCreate	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md
linux-thread-sync-deadlock-diagnosis	threadPoolDestroy	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md
linux-thread-sync-deadlock-diagnosis	threadPoolAdd	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md
linux-thread-sync-deadlock-diagnosis	worker	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	manager	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	threadExit	exact	archive/大丙Linux教程/第3章 进程和线程/09 线程池 - C语言版.md;archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	ThreadPool::~ThreadPool	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	ThreadPool::worker	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	ThreadPool::manager	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-thread-sync-deadlock-diagnosis	ThreadPool::threadExit	exact	archive/大丙Linux教程/第3章 进程和线程/10 线程池 - C改C++版.md
linux-udp-broadcast-reachability-contract	SO_BROADCAST	exact	archive/大丙Linux教程/第4章 套接字通信/11 UDP之广播.md
linux-udp-broadcast-reachability-contract	setsockopt	exact	archive/大丙Linux教程/第4章 套接字通信/11 UDP之广播.md;archive/大丙Linux教程/第4章 套接字通信/12 UDP之组播（多播）.md
linux-udp-broadcast-reachability-contract	sendto	exact	archive/大丙Linux教程/第4章 套接字通信/10 基于UDP的套接字通信.md;archive/大丙Linux教程/第4章 套接字通信/11 UDP之广播.md;archive/大丙Linux教程/第4章 套接字通信/12 UDP之组播（多播）.md;projects/嵌入式八股/糯叽叽八股/05 计算机网络.md
linux-udp-broadcast-reachability-contract	recvfrom	exact	archive/大丙Linux教程/第4章 套接字通信/10 基于UDP的套接字通信.md;archive/大丙Linux教程/第4章 套接字通信/11 UDP之广播.md;archive/大丙Linux教程/第4章 套接字通信/12 UDP之组播（多播）.md;projects/嵌入式八股/糯叽叽八股/05 计算机网络.md
linux-udp-broadcast-reachability-contract	INADDR_BROADCAST	review-label	
linux-udp-broadcast-reachability-contract	sockaddr_in	exact	archive/大丙Linux教程/第4章 套接字通信/10 基于UDP的套接字通信.md;archive/大丙Linux教程/第4章 套接字通信/11 UDP之广播.md;archive/大丙Linux教程/第4章 套接字通信/12 UDP之组播（多播）.md;projects/嵌入式八股/糯叽叽八股/05 计算机网络.md
